Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_conc_wt,Polymer_MW_kDa,Blend_ratio,Solvent_system,Solvent_ratio,Solution_viscosity_Pa_s,Solution_surface_tension_mN_m,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,Nozzle_type,Inner_nozzle_diam_mm,Outer_nozzle_diam_mm,Nozzle_protrusion_mm,Temperature_C,Humidity_pct,Collector_type,Collector_speed_RPM,Collection_time_min,Additive_type,Additive_loading_wt,Additive_particle_size_nm,Fiber_diameter_nm_std,Fiber_diameter_SD_nm,Fiber_diameter_min_nm,Fiber_diameter_max_nm,N_measurements,Bead_defects,Fiber_morphology,Fiber_alignment,Mat_thickness_um,Tensile_strength_MPa,Youngs_modulus_MPa,Elongation_at_break_pct,Contact_angle_deg,Porosity_pct,Crystallinity_pct,Antibacterial_activity,Application,Data_source,Comments,intrinsic_viscosity_dLg,c_star_wt_pct,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Solvent_density_gmL,log_diameter
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,10.0,110,NR,chloroform/ethanol,3:1,NR,25.9,4.0,80.0,30.0,single_needle_22G,0.41,NR,NR,25,45,rotating_drum,100,NR,none,0,NR,205.0,125,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration/biomedical,Table_1,3^3 full factorial DoE; R24; surface_tension=25.9mN/m; ANOVA: concentration (p=0.010) and flow_rate (p=0.013) significant; air_pressure not significant (p=0.817); PBS FZ78TM commercial grade (biodegradable polyester); shear-thinning non-Newtonian solution;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.3230099791384085
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,10.0,110,NR,chloroform/ethanol,3:1,NR,25.9,5.0,80.0,30.0,single_needle_22G,0.41,NR,NR,25,45,rotating_drum,100,NR,none,0,NR,237.0,148,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration/biomedical,Table_1,3^3 full factorial DoE; R27; surface_tension=25.9mN/m; ANOVA: concentration (p=0.010) and flow_rate (p=0.013) significant; air_pressure not significant (p=0.817); PBS FZ78TM commercial grade (biodegradable polyester); shear-thinning non-Newtonian solution;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.4680601411351315
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,10.0,110,NR,chloroform/ethanol,3:1,NR,25.9,4.0,70.0,30.0,single_needle_22G,0.41,NR,NR,25,45,rotating_drum,100,NR,none,0,NR,222.0,148,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration/biomedical,Table_1,3^3 full factorial DoE; R23; surface_tension=25.9mN/m; ANOVA: concentration (p=0.010) and flow_rate (p=0.013) significant; air_pressure not significant (p=0.817); PBS FZ78TM commercial grade (biodegradable polyester); shear-thinning non-Newtonian solution;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.402677381872279
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,10.0,110,NR,chloroform/ethanol,3:1,NR,25.9,3.0,60.0,30.0,single_needle_22G,0.41,NR,NR,25,45,rotating_drum,100,NR,none,0,NR,315.0,177,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration/biomedical,Table_1,3^3 full factorial DoE; R19; surface_tension=25.9mN/m; ANOVA: concentration (p=0.010) and flow_rate (p=0.013) significant; air_pressure not significant (p=0.817); PBS FZ78TM commercial grade (biodegradable polyester); shear-thinning non-Newtonian solution;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.752572638825633
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,10.0,110,NR,chloroform/ethanol,3:1,NR,25.9,3.0,70.0,30.0,single_needle_22G,0.41,NR,NR,25,45,rotating_drum,100,NR,none,0,NR,213.0,135,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration/biomedical,Table_1,3^3 full factorial DoE; R20; surface_tension=25.9mN/m; ANOVA: concentration (p=0.010) and flow_rate (p=0.013) significant; air_pressure not significant (p=0.817); PBS FZ78TM commercial grade (biodegradable polyester); shear-thinning non-Newtonian solution;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.3612921657094255
Medeiros2016,10.1021/acsbiomaterials.6b00072,ACS Biomaterials Science & Engineering,2016,PDLLA,15.0,94,NR,dimethyl_carbonate,NR,NR,NR,1.379,7.2,10.0,concentric,NR,NR,NR,NR,NR,liquid_nitrogen_bath,NR,NR,none,0,NR,412.0,157,NR,NR,100,no,porous_cryogenic,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Figure_1C_text,concentration_wv_not_ww; cryogenic_SBS_TIPS_process; WD_is_nozzle_to_liquid_N2_surface; smooth_control_at_25cm_WD_600rpm_drum,1.491766056235564,6.270780134270454,2.3920468711737266,28.5,90.0,1.069,6.021023349349527
Medeiros2016,10.1021/acsbiomaterials.6b00072,ACS Biomaterials Science & Engineering,2016,PDLLA,8.0,94,NR,dimethyl_carbonate,NR,NR,NR,1.379,7.2,10.0,concentric,NR,NR,NR,NR,NR,liquid_nitrogen_bath,NR,NR,none,0,NR,99.0,20,NR,NR,100,yes,porous_cryogenic,random,NR,NR,NR,NR,NR,NR,NR,NR,tissue_engineering,Figure_1C_text,concentration_wv_not_ww; cryogenic_SBS_TIPS_process; porous_spheres_entangled_in_fiber_network_at_this_conc,1.491766056235564,6.270780134270454,1.2757583312926541,28.5,90.0,1.069,4.59511985013459
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,1.379,3.0,20.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,388.0,131,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N22,Fractional factorial design sample N22; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.961005339623274
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,4.1369,5.0,20.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,378.0,135,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N23,Fractional factorial design sample N23; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.934894195619588
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,2.7579,7.0,20.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,403.0,123,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N24,Fractional factorial design sample N24; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.998936561946683
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,2.7579,3.0,5.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,287.0,123,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N21,Fractional factorial design sample N21; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.659482215759621
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,4.1369,7.0,5.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,348.0,117,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N20,Fractional factorial design sample N20; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.8522024797744745
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,1.379,7.0,35.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,415.0,137,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N25,Fractional factorial design sample N25; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,6.028278520230698
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,1.379,5.0,5.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,341.0,120,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N19,Fractional factorial design sample N19; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.831882477283517
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,4.1369,3.0,35.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,480.0,176,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N26,Fractional factorial design sample N26; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,6.173786103901937
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,10.0,660,NR,chloroform,NR,NR,NR,2.7579,5.0,35.0,NR,NR,NR,NR,35,67.5,rotating_drum,NR,NR,none,0,NR,377.0,100,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,general_process_study,Figure_4_N27,Fractional factorial design sample N27; total polymer 10wt%; PBAT_MW=660kDa PVP_MW=360kDa; RH=65-70%; N1+N13 produced no fibers,2.528570936679011,2.6560127798721074,3.765042124715048,27.14,61.2,1.489,5.932245187448011
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,4.83,3.6,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,68.0,7.0,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run12,BBD run 12; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,4.219507705176107
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),15.0,120,NR,acetic_acid/water,20:80_v/v,0.0605,42.9,2.76,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,71.0,10.7,NR,NR,100,yes,uneven,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run1,BBD run 1; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,0.7861585032615372,63.02,103.62,1.0098,4.2626798770413155
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,4.83,2.4,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,77.0,2.4,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run10,BBD run 10; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,4.343805421853684
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),25.0,120,NR,acetic_acid/water,20:80_v/v,0.3105,41.5,4.83,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,112.0,4.4,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run4,BBD run 4; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.310264172102562,63.02,103.62,1.0098,4.718498871295094
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),15.0,120,NR,acetic_acid/water,20:80_v/v,0.0605,42.9,4.83,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,46.0,6.5,NR,NR,100,yes,uneven,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run3,BBD run 3; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,0.7861585032615372,63.02,103.62,1.0098,3.828641396489095
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),25.0,120,NR,acetic_acid/water,20:80_v/v,0.3105,41.5,3.79,3.6,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,102.0,14.5,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run8,BBD run 8; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.310264172102562,63.02,103.62,1.0098,4.624972813284271
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,3.79,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,39.0,6.3,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run14,BBD run 14; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,3.6635616461296463
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,2.76,3.6,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,101.0,8.2,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run11,BBD run 11; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,4.61512051684126
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,2.76,2.4,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,114.0,10.0,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run9,BBD run 9; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,4.736198448394496
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),15.0,120,NR,acetic_acid/water,20:80_v/v,0.0605,42.9,3.79,2.4,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,76.0,16.8,NR,NR,100,yes,uneven,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run5,BBD run 5; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,0.7861585032615372,63.02,103.62,1.0098,4.330733340286331
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),25.0,120,NR,acetic_acid/water,20:80_v/v,0.3105,41.5,3.79,2.4,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,189.0,8.0,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run6,BBD run 6; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.310264172102562,63.02,103.62,1.0098,5.241747015059643
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,3.79,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,47.0,0.2,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run15,BBD run 15; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,3.8501476017100584
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),15.0,120,NR,acetic_acid/water,20:80_v/v,0.0605,42.9,3.79,3.6,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,52.0,4.7,NR,NR,100,yes,uneven,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run7,BBD run 7; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,0.7861585032615372,63.02,103.62,1.0098,3.9512437185814275
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),20.0,120,NR,acetic_acid/water,20:80_v/v,0.155,41.1,3.79,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,44.0,0.3,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run13,BBD run 13; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.0482113376820497,63.02,103.62,1.0098,3.784189633918261
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),25.0,120,NR,acetic_acid/water,20:80_v/v,0.3105,41.5,2.76,3.0,50.0,concentric,0.687,1.48,2,17.53,48.63,static_plate,0,NR,none,0,NR,113.0,3.9,NR,NR,100,no,round,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_controlled_release,Table_2_run2,BBD run 2; conc in w/v% approx=wt%; HMWFG fish skin gelatin approx MW~120kDa from SDS-PAGE; solvent=20v% acetic acid/water; 15% conc produced uneven fibers with thicker/thinner regions,0.5190192798980242,19.080121804660855,1.310264172102562,63.02,103.62,1.0098,4.727387818712341
Garcia2024,10.1016/j.ceramint.2024.04.243,Ceramics International,2024,PVP,10.0,1300,NR,ethanol,NR,NR,NR,3.5,6.0,25.0,NR,NR,NR,NR,NR,NR,static_plate,NR,NR,cobalt_nitrate,NR,NR,385.0,NR,NR,NR,300,NR,rough,random,NR,NR,NR,NR,NR,NR,NR,NR,energy_electrocatalysis,Fig6c,INORGANIC ceramic SBS outlier — PVP is sacrificial template; final fiber is Co3O4 after calcination at 600C (sample NF600); diameter measured on calcined fiber (not green fiber); 10% w/v concentration (not wt%); solution = 10% PVP/ethanol + cobalt nitrate in H2O/AcOH combined; SD not reported (only mean from histogram Fig6c); N>=300 fibers per SEM measurement; similar outlier class to Greenhalgh2017 inorganic SBS,2.666173345198204,4.753731130134789,2.103610769361383,22.39,78.4,0.789,5.953243334287785
Garcia2024,10.1016/j.ceramint.2024.04.243,Ceramics International,2024,PVP,10.0,1300,NR,ethanol,NR,NR,NR,3.5,6.0,25.0,NR,NR,NR,NR,NR,NR,static_plate,NR,NR,cobalt_nitrate,NR,NR,485.0,NR,NR,NR,300,NR,rough,random,NR,NR,NR,NR,NR,NR,NR,NR,energy_electrocatalysis,Fig6c,INORGANIC ceramic SBS outlier — PVP is sacrificial template; final fiber is Co3O4 after calcination at 400C (sample NF400); diameter measured on calcined fiber (not green fiber); 10% w/v concentration (not wt%); solution = 10% PVP/ethanol + cobalt nitrate in H2O/AcOH combined; SD not reported (only mean from histogram Fig6c); N>=300 fibers per SEM measurement; similar outlier class to Greenhalgh2017 inorganic SBS,2.666173345198204,4.753731130134789,2.103610769361383,22.39,78.4,0.789,6.184148890937483
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,20.0,50,NR,acetic_acid/water,80:20_v/v,0.27925,NR,2.0,8.1,21.0,NR,0.508,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,751.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging/biomedical,Figure_1_Table_1,Fish_gelatin_Nile_tilapia;conc_in_w/v_approximated_as_wt%;pressure_200kPa_recorded_as_Air_pressure_MPa=0.2;25G_needle_ID=0.508mm;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4970792971690763,36.080000000000005,114.48,1.0392,6.621405651764134
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,25.0,50,NR,acetic_acid/water,80:20_v/v,1.87752,NR,2.0,8.1,21.0,NR,0.508,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,1195.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging/biomedical,Figure_1_Table_1,Fish_gelatin_Nile_tilapia;conc_in_w/v_approximated_as_wt%;pressure_200kPa_recorded_as_Air_pressure_MPa=0.2;25G_needle_ID=0.508mm;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.6213491214613454,36.080000000000005,114.48,1.0392,7.085901464365611
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,15.0,50,NR,acetic_acid/water,80:20_v/v,0.08585,NR,2.0,8.1,21.0,NR,0.508,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,280.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging/biomedical,Figure_1_Table_1,Fish_gelatin_Nile_tilapia;conc_in_w/v_approximated_as_wt%;pressure_200kPa_recorded_as_Air_pressure_MPa=0.2;25G_needle_ID=0.508mm;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.3728094728768072,36.080000000000005,114.48,1.0392,5.634789603169249
Miranda2020,10.3390/s20020417,Sensors,2020,PS,30.0,190,NR,toluene,NR,NR,NR,1.0,7.0,15.0,NR,0.5,NR,0.2,25,55,rotating_drum,420,30,none,0,NR,511.0,NR,344,677,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_sensor,Figure_2C,PS control (PSNF control); diameter range 344-677nm; midpoint 511nm used as mean estimate (no exact mean stated); Air_pressure_psi=14.5 (100kPa=1bar=14.5psi); additive=BTB at 0%,0.5721844004892431,20.157881558801183,1.4882516256725213,28.52,110.6,0.867,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,30.0,190,NR,toluene,NR,NR,NR,1.0,7.0,15.0,NR,0.5,NR,0.2,25,55,rotating_drum,420,30,BTB,0.05,NR,511.0,NR,344,677,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_sensor,Figure_2C,PSNF/BTB-0.05; no significant difference in mean diameter per authors; same range as control; mean estimated as midpoint 511nm,0.5721844004892431,20.157881558801183,1.4882516256725213,28.52,110.6,0.867,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,30.0,190,NR,toluene,NR,NR,NR,1.0,7.0,15.0,NR,0.5,NR,0.2,25,55,rotating_drum,420,30,BTB,0.1,NR,511.0,NR,344,677,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_sensor,Figure_2C,PSNF/BTB-0.1; no significant difference in mean diameter per authors; mean estimated as midpoint 511nm,0.5721844004892431,20.157881558801183,1.4882516256725213,28.52,110.6,0.867,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,30.0,190,NR,toluene,NR,NR,NR,1.0,7.0,15.0,NR,0.5,NR,0.2,25,55,rotating_drum,420,30,BTB,0.2,NR,618.0,NR,340,895,100,yes,beaded,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging_sensor,Figure_2C,PSNF/BTB-0.2; range 340-895nm; midpoint 618nm used as mean estimate; bead formation observed at 0.2% BTB; halochromic blue-to-yellow at pH<6,0.5721844004892431,20.157881558801183,1.4882516256725213,28.52,110.6,0.867,6.42648845745769
